Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR3747805	GS856_ls5: Stockholm Archipelago	Illumina HiSeq 2000	51311	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747805/SRR3747805.sra	SRR3747805.sra	SRR3747805_GS856_ls5_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/005/SRR3747805/SRR3747805_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/005/SRR3747805/SRR3747805_1.fastq.gz	SRR3747805_1.fastq.gz	SRR3747805_GS856_ls5_Stockholm_Archipelago_1.fastq.gz
SRR3747805	GS856_ls5: Stockholm Archipelago	Illumina HiSeq 2000	51311	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747805/SRR3747805.sra	SRR3747805.sra	SRR3747805_GS856_ls5_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/005/SRR3747805/SRR3747805_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/005/SRR3747805/SRR3747805_2.fastq.gz	SRR3747805_2.fastq.gz	SRR3747805_GS856_ls5_Stockholm_Archipelago_2.fastq.gz
SRR3747801	GS850_ls4: Stockholm Archipelago	Illumina HiSeq 2000	72881	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747801/SRR3747801.sra	SRR3747801.sra	SRR3747801_GS850_ls4_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/001/SRR3747801/SRR3747801_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/001/SRR3747801/SRR3747801_1.fastq.gz	SRR3747801_1.fastq.gz	SRR3747801_GS850_ls4_Stockholm_Archipelago_1.fastq.gz
SRR3747801	GS850_ls4: Stockholm Archipelago	Illumina HiSeq 2000	72881	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747801/SRR3747801.sra	SRR3747801.sra	SRR3747801_GS850_ls4_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/001/SRR3747801/SRR3747801_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/001/SRR3747801/SRR3747801_2.fastq.gz	SRR3747801_2.fastq.gz	SRR3747801_GS850_ls4_Stockholm_Archipelago_2.fastq.gz
SRR3747807	GS859_ls5: Stockholm Archipelago	Illumina HiSeq 2000	27278	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747807/SRR3747807.sra	SRR3747807.sra	SRR3747807_GS859_ls5_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/007/SRR3747807/SRR3747807_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/007/SRR3747807/SRR3747807_1.fastq.gz	SRR3747807_1.fastq.gz	SRR3747807_GS859_ls5_Stockholm_Archipelago_1.fastq.gz
SRR3747807	GS859_ls5: Stockholm Archipelago	Illumina HiSeq 2000	27278	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747807/SRR3747807.sra	SRR3747807.sra	SRR3747807_GS859_ls5_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/007/SRR3747807/SRR3747807_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/007/SRR3747807/SRR3747807_2.fastq.gz	SRR3747807_2.fastq.gz	SRR3747807_GS859_ls5_Stockholm_Archipelago_2.fastq.gz
SRR3747809	LD30M_ls2: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	35599	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747809/SRR3747809.sra	SRR3747809.sra	SRR3747809_LD30M_ls2_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/009/SRR3747809/SRR3747809_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/009/SRR3747809/SRR3747809_1.fastq.gz	SRR3747809_1.fastq.gz	SRR3747809_LD30M_ls2_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_1.fastq.gz
SRR3747809	LD30M_ls2: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	35599	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747809/SRR3747809.sra	SRR3747809.sra	SRR3747809_LD30M_ls2_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/009/SRR3747809/SRR3747809_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/009/SRR3747809/SRR3747809_2.fastq.gz	SRR3747809_2.fastq.gz	SRR3747809_LD30M_ls2_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_2.fastq.gz
SRR3747808	GS860_ls5: Stockholm Archipelago	Illumina HiSeq 2000	158222	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747808/SRR3747808.sra	SRR3747808.sra	SRR3747808_GS860_ls5_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/008/SRR3747808/SRR3747808_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/008/SRR3747808/SRR3747808_1.fastq.gz	SRR3747808_1.fastq.gz	SRR3747808_GS860_ls5_Stockholm_Archipelago_1.fastq.gz
SRR3747808	GS860_ls5: Stockholm Archipelago	Illumina HiSeq 2000	158222	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747808/SRR3747808.sra	SRR3747808.sra	SRR3747808_GS860_ls5_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/008/SRR3747808/SRR3747808_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/008/SRR3747808/SRR3747808_2.fastq.gz	SRR3747808_2.fastq.gz	SRR3747808_GS860_ls5_Stockholm_Archipelago_2.fastq.gz
SRR3747810	LD3200M_ls1: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	56751	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747810/SRR3747810.sra	SRR3747810.sra	SRR3747810_LD3200M_ls1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/000/SRR3747810/SRR3747810_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/000/SRR3747810/SRR3747810_1.fastq.gz	SRR3747810_1.fastq.gz	SRR3747810_LD3200M_ls1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_1.fastq.gz
SRR3747810	LD3200M_ls1: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	56751	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747810/SRR3747810.sra	SRR3747810.sra	SRR3747810_LD3200M_ls1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/000/SRR3747810/SRR3747810_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/000/SRR3747810/SRR3747810_2.fastq.gz	SRR3747810_2.fastq.gz	SRR3747810_LD3200M_ls1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_2.fastq.gz
SRR3747823	LD35M_ls2: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	20926	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747823/SRR3747823.sra	SRR3747823.sra	SRR3747823_LD35M_ls2_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/003/SRR3747823/SRR3747823_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/003/SRR3747823/SRR3747823_1.fastq.gz	SRR3747823_1.fastq.gz	SRR3747823_LD35M_ls2_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_1.fastq.gz
SRR3747823	LD35M_ls2: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	20926	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747823/SRR3747823.sra	SRR3747823.sra	SRR3747823_LD35M_ls2_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/003/SRR3747823/SRR3747823_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/003/SRR3747823/SRR3747823_2.fastq.gz	SRR3747823_2.fastq.gz	SRR3747823_LD35M_ls2_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_2.fastq.gz
SRR3747824	LD390M_ls1: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	40809	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747824/SRR3747824.sra	SRR3747824.sra	SRR3747824_LD390M_ls1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/004/SRR3747824/SRR3747824_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/004/SRR3747824/SRR3747824_1.fastq.gz	SRR3747824_1.fastq.gz	SRR3747824_LD390M_ls1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_1.fastq.gz
SRR3747824	LD390M_ls1: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	40809	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747824/SRR3747824.sra	SRR3747824.sra	SRR3747824_LD390M_ls1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/004/SRR3747824/SRR3747824_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/004/SRR3747824/SRR3747824_2.fastq.gz	SRR3747824_2.fastq.gz	SRR3747824_LD390M_ls1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_2.fastq.gz
