	Full_Pathway	Sample_ID	Abundance	Pathway_ID	Pathway_Name	TaxID
3700	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Stephanopyxis.s__Stephanopyxis_turris__515487	ERR3980594	4.45728	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Stephanopyxis.s__Stephanopyxis_turris__515487
3701	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Striatella.s__Striatella_unipunctata__210618	ERR3980594	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Striatella.s__Striatella_unipunctata__210618
3702	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Strombidium.s__Strombidium_rassoulzadegani__1082188	ERR3980594	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Strombidium.s__Strombidium_rassoulzadegani__1082188
3703	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	ERR3980594	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
3704	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassionema.s__Thalassionema_nitzschioides__33649	ERR3980594	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassionema.s__Thalassionema_nitzschioides__33649
3705	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassiosira.s__Thalassiosira_antarctica__160265	ERR3980594	68.7811	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassiosira.s__Thalassiosira_antarctica__160265
3706	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassiosira.s__Thalassiosira_oceanica__159749	ERR3980594	84.4389	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassiosira.s__Thalassiosira_oceanica__159749
3707	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassiosira.s__Thalassiosira_punctigera__265564	ERR3980594	37.7954	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassiosira.s__Thalassiosira_punctigera__265564
3708	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassiosira.s__Thalassiosira_rotula__49265	ERR3980594	65.8736	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassiosira.s__Thalassiosira_rotula__49265
3709	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980594	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassiosira.s__Thalassiosira_sp.__1891026
3710	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557	ERR3980594	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557
3711	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Thraustochytrium.s__Thraustochytrium_sp.__145168	ERR3980594	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Thraustochytrium.s__Thraustochytrium_sp.__145168
3712	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Trieres.s__Trieres_chinensis__1514140	ERR3980594	0.302951	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Trieres.s__Trieres_chinensis__1514140
3713	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Tryblionella.s__Tryblionella_compressa__913974	ERR3980594	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__Tryblionella.s__Tryblionella_compressa__913974
3714	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__unclassified.s__unclassified__200605	ERR3980594	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__unclassified.s__unclassified__200605
3715	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__unclassified.s__unclassified__33852	ERR3980594	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__unclassified.s__unclassified__33852
3716	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__unclassified.s__unclassified__41302	ERR3980594	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__unclassified.s__unclassified__41302
3717	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980594	0.0	PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	g__Chaetoceros.s__Chaetoceros_debilis__122233
3718	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	ERR3980594	0.0	PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
3719	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Thalassiosira.s__Thalassiosira_antarctica__160265	ERR3980594	82.249	PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	g__Thalassiosira.s__Thalassiosira_antarctica__160265
3720	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Asterionella.s__Asterionella_formosa__210441	ERR3980594	0.0	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Asterionella.s__Asterionella_formosa__210441
3721	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Coscinodiscus.s__Coscinodiscus_wailesii__671091	ERR3980594	0.0	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Coscinodiscus.s__Coscinodiscus_wailesii__671091
3722	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Durinskia.s__Durinskia_baltica__400756	ERR3980594	0.0	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Durinskia.s__Durinskia_baltica__400756
3723	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	ERR3980594	0.0	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
3724	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	ERR3980594	0.0	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
3725	PWY-7511: protein ubiquitination|g__Craspedostauros.s__Craspedostauros_australis__1486917	ERR3980594	0.0	PWY-7511	protein ubiquitination	g__Craspedostauros.s__Craspedostauros_australis__1486917
3726	PWY-7663: gondoate biosynthesis (anaerobic)|g__Licmophora.s__Licmophora_paradoxa__515479	ERR3980594	0.0	PWY-7663	gondoate biosynthesis (anaerobic)	g__Licmophora.s__Licmophora_paradoxa__515479
3727	PWY-7977: L-methionine biosynthesis IV|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980594	0.0	PWY-7977	L-methionine biosynthesis IV	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
3728	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Alexandrium.s__Alexandrium_margalefii__109239	ERR3980594	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Alexandrium.s__Alexandrium_margalefii__109239
3729	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Apocalathium.s__Apocalathium_aciculiferum__268820	ERR3980594	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Apocalathium.s__Apocalathium_aciculiferum__268820
3730	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980594	6.68762	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Chaetoceros.s__Chaetoceros_debilis__122233
3731	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Corethron.s__Corethron_hystrix__216773	ERR3980594	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Corethron.s__Corethron_hystrix__216773
3732	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980594	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
3733	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Ditylum.s__Ditylum_brightwellii__49249	ERR3980594	2.09375	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Ditylum.s__Ditylum_brightwellii__49249
3734	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980594	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Eucampia.s__Eucampia_antarctica__49252
3735	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Pseudictyota.s__Pseudictyota_dubia__2749911	ERR3980594	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Pseudictyota.s__Pseudictyota_dubia__2749911
3736	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Stephanopyxis.s__Stephanopyxis_turris__515487	ERR3980594	8.6297	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Stephanopyxis.s__Stephanopyxis_turris__515487
3737	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980594	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Thalassiosira.s__Thalassiosira_sp.__1891026
3738	PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|g__Karenia.s__Karenia_brevis__156230	ERR3980594	0.0	PWY-8187	L-arginine degradation XIII (reductive Stickland reaction)	g__Karenia.s__Karenia_brevis__156230
3739	PWY1ZNC-1: assimilatory sulfate reduction IV|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980594	20.7341	PWY1ZNC-1	assimilatory sulfate reduction IV	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
3740	PWY1ZNC-1: assimilatory sulfate reduction IV|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980594	4.7945400000000005	PWY1ZNC-1	assimilatory sulfate reduction IV	g__Chaetoceros.s__Chaetoceros_debilis__122233
3741	PWY1ZNC-1: assimilatory sulfate reduction IV|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980594	0.0	PWY1ZNC-1	assimilatory sulfate reduction IV	g__Eucampia.s__Eucampia_antarctica__49252
3742	PWY490-3: nitrate reduction VI (assimilatory)|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980594	0.0	PWY490-3	nitrate reduction VI (assimilatory)	g__Thalassiosira.s__Thalassiosira_sp.__1891026
3743	PWY6666-2: dopamine degradation|g__Daphnia.s__Daphnia_pulex__6669	ERR3980594	0.0	PWY6666-2	dopamine degradation	g__Daphnia.s__Daphnia_pulex__6669
3744	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Asterionella.s__Asterionella_formosa__210441	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Asterionella.s__Asterionella_formosa__210441
3745	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Astrosyne.s__Astrosyne_radiata__1158023	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Astrosyne.s__Astrosyne_radiata__1158023
3746	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Aulacoseira.s__Aulacoseira_subarctica__202472	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Aulacoseira.s__Aulacoseira_subarctica__202472
3747	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980594	10.9589	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Chaetoceros.s__Chaetoceros_debilis__122233
3748	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	ERR3980594	1.3172700000000002	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
3749	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Coscinodiscus.s__Coscinodiscus_wailesii__671091	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Coscinodiscus.s__Coscinodiscus_wailesii__671091
3750	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Cyclophora.s__Cyclophora_tenuis__216820	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Cyclophora.s__Cyclophora_tenuis__216820
3751	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
3752	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Durinskia.s__Durinskia_baltica__400756	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Durinskia.s__Durinskia_baltica__400756
3753	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Eucampia.s__Eucampia_antarctica__49252
3754	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Grammatophora.s__Grammatophora_oceanica__210454	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Grammatophora.s__Grammatophora_oceanica__210454
3755	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
3756	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Nitzschia.s__Nitzschia_putrida__2742595	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Nitzschia.s__Nitzschia_putrida__2742595
3757	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Striatella.s__Striatella_unipunctata__210618	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Striatella.s__Striatella_unipunctata__210618
3758	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
3759	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557	ERR3980594	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557
3760	SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	ERR3980594	0.0	SO4ASSIM-PWY	assimilatory sulfate reduction I	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
3761	THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980594	0.0	THRESYN-PWY	superpathway of L-threonine biosynthesis	g__Thalassiosira.s__Thalassiosira_sp.__1891026
3762	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Asterionella.s__Asterionella_formosa__210441	ERR3980595	0.17411500000000002	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Asterionella.s__Asterionella_formosa__210441
3763	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Attheya.s__Attheya_septentrionalis__420275	ERR3980595	5.8903	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Attheya.s__Attheya_septentrionalis__420275
3764	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980595	4.7634300000000005	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
3765	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	ERR3980595	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
3766	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Corethron.s__Corethron_hystrix__216773	ERR3980595	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Corethron.s__Corethron_hystrix__216773
3767	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Coscinodiscus.s__Coscinodiscus_wailesii__671091	ERR3980595	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Coscinodiscus.s__Coscinodiscus_wailesii__671091
3768	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	ERR3980595	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Cylindrotheca.s__Cylindrotheca_closterium__2856
3769	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980595	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
3770	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980595	0.939543	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Eucampia.s__Eucampia_antarctica__49252
3771	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Helicotheca.s__Helicotheca_tamesis__374047	ERR3980595	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Helicotheca.s__Helicotheca_tamesis__374047
3772	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Nitzschia.s__Nitzschia_putrida__2742595	ERR3980595	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Nitzschia.s__Nitzschia_putrida__2742595
3773	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Odontella.s__Odontella_aurita__265563	ERR3980595	0.122476	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Odontella.s__Odontella_aurita__265563
3774	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Pseudictyota.s__Pseudictyota_dubia__2749911	ERR3980595	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Pseudictyota.s__Pseudictyota_dubia__2749911
3775	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Salpingoeca.s__Salpingoeca_rosetta__946362	ERR3980595	3.5983400000000003	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Salpingoeca.s__Salpingoeca_rosetta__946362
3776	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Skeletonema.s__Skeletonema_menzelii__216823	ERR3980595	3.5423	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Skeletonema.s__Skeletonema_menzelii__216823
3777	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Thalassiosira.s__Thalassiosira_punctigera__265564	ERR3980595	30.9082	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Thalassiosira.s__Thalassiosira_punctigera__265564
3778	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980595	23.0411	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Thalassiosira.s__Thalassiosira_sp.__1891026
3779	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Trieres.s__Trieres_chinensis__1514140	ERR3980595	0.9755940000000001	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Trieres.s__Trieres_chinensis__1514140
3780	ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Detonula.s__Detonula_confervacea__83371	ERR3980595	2.93083	ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	g__Detonula.s__Detonula_confervacea__83371
3781	ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Extubocellulus.s__Extubocellulus_spinifer__265572	ERR3980595	0.0	ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	g__Extubocellulus.s__Extubocellulus_spinifer__265572
3782	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980595	1.17356	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Chaetoceros.s__Chaetoceros_debilis__122233
3783	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	ERR3980595	0.0	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Cylindrotheca.s__Cylindrotheca_closterium__2856
3784	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Ditylum.s__Ditylum_brightwellii__49249	ERR3980595	0.0	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Ditylum.s__Ditylum_brightwellii__49249
3785	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980595	0.0	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Eucampia.s__Eucampia_antarctica__49252
3786	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Odontella.s__Odontella_aurita__265563	ERR3980595	0.8358270000000001	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Odontella.s__Odontella_aurita__265563
3787	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Pseudictyota.s__Pseudictyota_dubia__2749911	ERR3980595	0.5624180000000001	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Pseudictyota.s__Pseudictyota_dubia__2749911
3788	FAO-PWY: fatty acid &beta;-oxidation I (generic)|g__Detonula.s__Detonula_confervacea__83371	ERR3980595	30.2205	FAO-PWY	fatty acid &beta;-oxidation I (generic)	g__Detonula.s__Detonula_confervacea__83371
3789	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980595	19.198	GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
3790	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Attheya.s__Attheya_septentrionalis__420275	ERR3980595	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Attheya.s__Attheya_septentrionalis__420275
3791	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Detonula.s__Detonula_confervacea__83371	ERR3980595	7.07385	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Detonula.s__Detonula_confervacea__83371
3792	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980595	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Eucampia.s__Eucampia_antarctica__49252
3793	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Grammatophora.s__Grammatophora_oceanica__210454	ERR3980595	1.77655	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Grammatophora.s__Grammatophora_oceanica__210454
3794	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Pseudictyota.s__Pseudictyota_dubia__2749911	ERR3980595	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Pseudictyota.s__Pseudictyota_dubia__2749911
3795	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Skeletonema.s__Skeletonema_japonicum__267983	ERR3980595	1.10402	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Skeletonema.s__Skeletonema_japonicum__267983
3796	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Thalassiosira.s__Thalassiosira_punctigera__265564	ERR3980595	1.50104	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Thalassiosira.s__Thalassiosira_punctigera__265564
3797	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980595	3.3378699999999997	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Thalassiosira.s__Thalassiosira_sp.__1891026
3798	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Amphiprora.s__Amphiprora_paludosa__265537	ERR3980595	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Amphiprora.s__Amphiprora_paludosa__265537
3799	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Asterionellopsis.s__Asterionellopsis_glacialis__33640	ERR3980595	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Asterionellopsis.s__Asterionellopsis_glacialis__33640
3800	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Attheya.s__Attheya_septentrionalis__420275	ERR3980595	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Attheya.s__Attheya_septentrionalis__420275
3801	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980595	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
3802	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980595	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Chaetoceros.s__Chaetoceros_debilis__122233
3803	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Corethron.s__Corethron_hystrix__216773	ERR3980595	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Corethron.s__Corethron_hystrix__216773
3804	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Detonula.s__Detonula_confervacea__83371	ERR3980595	16.5366	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Detonula.s__Detonula_confervacea__83371
3805	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Durinskia.s__Durinskia_baltica__400756	ERR3980595	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Durinskia.s__Durinskia_baltica__400756
3806	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980595	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Eucampia.s__Eucampia_antarctica__49252
