	Full_Pathway	Sample_ID	Abundance	Pathway_ID	Pathway_Name	TaxID
4747	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Bathycoccus.s__Bathycoccus_prasinos__41875	SRR8039470	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Bathycoccus.s__Bathycoccus_prasinos__41875
4748	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Bathycoccus.s__unclassified__41874	SRR8039470	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Bathycoccus.s__unclassified__41874
4749	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	7.10417	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Synechococcus.s__Synechococcus_sp_BL107
4750	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	8.38205	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Synechococcus.s__Synechococcus_sp_CC9902
4751	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Bathycoccus.s__Bathycoccus_prasinos__41875	SRR8039470	6.14588	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Bathycoccus.s__Bathycoccus_prasinos__41875
4752	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Bathycoccus.s__unclassified__41874	SRR8039470	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Bathycoccus.s__unclassified__41874
4753	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Durinskia.s__Durinskia_baltica__400756	SRR8039470	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Durinskia.s__Durinskia_baltica__400756
4754	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Eucampia.s__Eucampia_antarctica__49252	SRR8039470	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Eucampia.s__Eucampia_antarctica__49252
4755	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	7.10417	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Synechococcus.s__Synechococcus_sp_BL107
4756	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	8.38205	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Synechococcus.s__Synechococcus_sp_CC9902
4757	HSERMETANA-PWY: L-methionine biosynthesis III|g__Alexandrium.s__Alexandrium_catenella__2925	SRR8039470	0.0	HSERMETANA-PWY	L-methionine biosynthesis III	g__Alexandrium.s__Alexandrium_catenella__2925
4758	HSERMETANA-PWY: L-methionine biosynthesis III|g__Gambierdiscus.s__Gambierdiscus_australes__439317	SRR8039470	0.0	HSERMETANA-PWY	L-methionine biosynthesis III	g__Gambierdiscus.s__Gambierdiscus_australes__439317
4759	HSERMETANA-PWY: L-methionine biosynthesis III|g__Heterocapsa.s__Heterocapsa_arctica__192219	SRR8039470	0.0	HSERMETANA-PWY	L-methionine biosynthesis III	g__Heterocapsa.s__Heterocapsa_arctica__192219
4760	HSERMETANA-PWY: L-methionine biosynthesis III|g__Noctiluca.s__Noctiluca_scintillans__2966	SRR8039470	0.0	HSERMETANA-PWY	L-methionine biosynthesis III	g__Noctiluca.s__Noctiluca_scintillans__2966
4761	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	10.2124	ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	g__Synechococcus.s__Synechococcus_sp_BL107
4762	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	11.4971	ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	g__Synechococcus.s__Synechococcus_sp_CC9902
4763	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Chrysochromulina.s__Chrysochromulina_rotalis__412157	SRR8039470	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Chrysochromulina.s__Chrysochromulina_rotalis__412157
4764	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Geminigera.s__Geminigera_cryophila__46947	SRR8039470	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Geminigera.s__Geminigera_cryophila__46947
4765	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Haptolina.s__Haptolina_brevifila__156173	SRR8039470	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Haptolina.s__Haptolina_brevifila__156173
4766	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Haptolina.s__Haptolina_ericina__156174	SRR8039470	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Haptolina.s__Haptolina_ericina__156174
4767	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Imantonia.s__Imantonia_sp.__1907789	SRR8039470	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Imantonia.s__Imantonia_sp.__1907789
4768	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Isochrysis.s__Isochrysis_sp.__40639	SRR8039470	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Isochrysis.s__Isochrysis_sp.__40639
4769	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Odontella.s__Odontella_aurita__265563	SRR8039470	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Odontella.s__Odontella_aurita__265563
4770	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Pseudictyota.s__Pseudictyota_dubia__2749911	SRR8039470	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Pseudictyota.s__Pseudictyota_dubia__2749911
4771	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	21.1787	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Synechococcus.s__Synechococcus_sp_BL107
4772	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	18.258	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Synechococcus.s__Synechococcus_sp_CC9902
4773	OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	0.0	OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	g__Synechococcus.s__Synechococcus_sp_CC9902
4774	PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771	SRR8039470	0.0	PANTO-PWY	phosphopantothenate biosynthesis I	g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771
4775	PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	0.0	PANTO-PWY	phosphopantothenate biosynthesis I	g__Synechococcus.s__Synechococcus_sp_BL107
4776	PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	0.0	PANTO-PWY	phosphopantothenate biosynthesis I	g__Synechococcus.s__Synechococcus_sp_CC9902
4777	PENTOSE-P-PWY: pentose phosphate pathway|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	10.6892	PENTOSE-P-PWY	pentose phosphate pathway	g__Synechococcus.s__Synechococcus_sp_BL107
4778	PENTOSE-P-PWY: pentose phosphate pathway|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	9.6752	PENTOSE-P-PWY	pentose phosphate pathway	g__Synechococcus.s__Synechococcus_sp_CC9902
4779	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	0.0	PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	g__Synechococcus.s__Synechococcus_sp_BL107
4780	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	0.0	PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	g__Synechococcus.s__Synechococcus_sp_CC9902
4781	PHOTOALL-PWY: oxygenic photosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	34.2205	PHOTOALL-PWY	oxygenic photosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
4782	PWY-101: photosynthesis light reactions|g__Corethron.s__Corethron_hystrix__216773	SRR8039470	1.39486	PWY-101	photosynthesis light reactions	g__Corethron.s__Corethron_hystrix__216773
4783	PWY-101: photosynthesis light reactions|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	SRR8039470	0.0	PWY-101	photosynthesis light reactions	g__Cylindrotheca.s__Cylindrotheca_closterium__2856
4784	PWY-101: photosynthesis light reactions|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	SRR8039470	0.0	PWY-101	photosynthesis light reactions	g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801
4785	PWY-101: photosynthesis light reactions|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	29.9727	PWY-101	photosynthesis light reactions	g__Synechococcus.s__Synechococcus_sp_BL107
4786	PWY-101: photosynthesis light reactions|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	55.8602	PWY-101	photosynthesis light reactions	g__Synechococcus.s__Synechococcus_sp_CC9902
4787	PWY-101: photosynthesis light reactions|g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557	SRR8039470	0.0	PWY-101	photosynthesis light reactions	g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557
4788	PWY-1042: glycolysis IV|g__Alexandrium.s__Alexandrium_andersonii__327968	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Alexandrium.s__Alexandrium_andersonii__327968
4789	PWY-1042: glycolysis IV|g__Alexandrium.s__Alexandrium_catenella__2925	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Alexandrium.s__Alexandrium_catenella__2925
4790	PWY-1042: glycolysis IV|g__Alexandrium.s__Alexandrium_margalefii__109239	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Alexandrium.s__Alexandrium_margalefii__109239
4791	PWY-1042: glycolysis IV|g__Amphidinium.s__Amphidinium_carterae__2961	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Amphidinium.s__Amphidinium_carterae__2961
4792	PWY-1042: glycolysis IV|g__Amphidinium.s__Amphidinium_massartii__160604	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Amphidinium.s__Amphidinium_massartii__160604
4793	PWY-1042: glycolysis IV|g__Apocalathium.s__Apocalathium_aciculiferum__268820	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Apocalathium.s__Apocalathium_aciculiferum__268820
4794	PWY-1042: glycolysis IV|g__Azadinium.s__Azadinium_spinosum__632150	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Azadinium.s__Azadinium_spinosum__632150
4795	PWY-1042: glycolysis IV|g__Calcidiscus.s__Calcidiscus_leptoporus__127549	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Calcidiscus.s__Calcidiscus_leptoporus__127549
4796	PWY-1042: glycolysis IV|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
4797	PWY-1042: glycolysis IV|g__Chaetoceros.s__Chaetoceros_debilis__122233	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Chaetoceros.s__Chaetoceros_debilis__122233
4798	PWY-1042: glycolysis IV|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
4799	PWY-1042: glycolysis IV|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
4800	PWY-1042: glycolysis IV|g__Durinskia.s__Durinskia_baltica__400756	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Durinskia.s__Durinskia_baltica__400756
4801	PWY-1042: glycolysis IV|g__Eucampia.s__Eucampia_antarctica__49252	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Eucampia.s__Eucampia_antarctica__49252
4802	PWY-1042: glycolysis IV|g__Gambierdiscus.s__Gambierdiscus_australes__439317	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Gambierdiscus.s__Gambierdiscus_australes__439317
4803	PWY-1042: glycolysis IV|g__Gonyaulax.s__Gonyaulax_spinifera__66791	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Gonyaulax.s__Gonyaulax_spinifera__66791
4804	PWY-1042: glycolysis IV|g__Gymnodinium.s__Gymnodinium_catenatum__39447	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Gymnodinium.s__Gymnodinium_catenatum__39447
4805	PWY-1042: glycolysis IV|g__Helicotheca.s__Helicotheca_tamesis__374047	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Helicotheca.s__Helicotheca_tamesis__374047
4806	PWY-1042: glycolysis IV|g__Heterocapsa.s__Heterocapsa_arctica__192219	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Heterocapsa.s__Heterocapsa_arctica__192219
4807	PWY-1042: glycolysis IV|g__Heterocapsa.s__Heterocapsa_rotundata__89963	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Heterocapsa.s__Heterocapsa_rotundata__89963
4808	PWY-1042: glycolysis IV|g__Karlodinium.s__Karlodinium_veneficum__407301	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Karlodinium.s__Karlodinium_veneficum__407301
4809	PWY-1042: glycolysis IV|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
4810	PWY-1042: glycolysis IV|g__Lingulodinium.s__Lingulodinium_polyedra__160621	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Lingulodinium.s__Lingulodinium_polyedra__160621
4811	PWY-1042: glycolysis IV|g__Pelagodinium.s__unclassified__766107	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Pelagodinium.s__unclassified__766107
4812	PWY-1042: glycolysis IV|g__Polarella.s__Polarella_glacialis__89957	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Polarella.s__Polarella_glacialis__89957
4813	PWY-1042: glycolysis IV|g__Prymnesium.s__Prymnesium_parvum__97485	SRR8039470	0.511868	PWY-1042	glycolysis IV	g__Prymnesium.s__Prymnesium_parvum__97485
4814	PWY-1042: glycolysis IV|g__Prymnesium.s__Prymnesium_polylepis__72548	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Prymnesium.s__Prymnesium_polylepis__72548
4815	PWY-1042: glycolysis IV|g__Scrippsiella.s__Scrippsiella_trochoidea__71861	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Scrippsiella.s__Scrippsiella_trochoidea__71861
4816	PWY-1042: glycolysis IV|g__Scyphosphaera.s__Scyphosphaera_apsteinii__418940	SRR8039470	3.78436	PWY-1042	glycolysis IV	g__Scyphosphaera.s__Scyphosphaera_apsteinii__418940
4817	PWY-1042: glycolysis IV|g__Stephanopyxis.s__Stephanopyxis_turris__515487	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Stephanopyxis.s__Stephanopyxis_turris__515487
4818	PWY-1042: glycolysis IV|g__Strombidinopsis.s__Strombidinopsis_sp.__181622	SRR8039470	2.8637	PWY-1042	glycolysis IV	g__Strombidinopsis.s__Strombidinopsis_sp.__181622
4819	PWY-1042: glycolysis IV|g__Strombidium.s__Strombidium_inclinatum__197538	SRR8039470	5.66917	PWY-1042	glycolysis IV	g__Strombidium.s__Strombidium_inclinatum__197538
4820	PWY-1042: glycolysis IV|g__Strombidium.s__Strombidium_rassoulzadegani__1082188	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Strombidium.s__Strombidium_rassoulzadegani__1082188
4821	PWY-1042: glycolysis IV|g__Symbiodinium.s__Symbiodinium_sp.__2950	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Symbiodinium.s__Symbiodinium_sp.__2950
4822	PWY-1042: glycolysis IV|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
4823	PWY-1042: glycolysis IV|g__Togula.s__Togula_jolla__285029	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Togula.s__Togula_jolla__285029
4824	PWY-1042: glycolysis IV|g__Trieres.s__Trieres_chinensis__1514140	SRR8039470	0.0	PWY-1042	glycolysis IV	g__Trieres.s__Trieres_chinensis__1514140
4825	PWY-1042: glycolysis IV|g__unclassified.s__unclassified__1136790	SRR8039470	2.33259	PWY-1042	glycolysis IV	g__unclassified.s__unclassified__1136790
4826	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	0.0	PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
4827	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	0.0	PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
4828	PWY-2942: L-lysine biosynthesis III|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	4.15024	PWY-2942	L-lysine biosynthesis III	g__Synechococcus.s__Synechococcus_sp_BL107
4829	PWY-2942: L-lysine biosynthesis III|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	3.60667	PWY-2942	L-lysine biosynthesis III	g__Synechococcus.s__Synechococcus_sp_CC9902
4830	PWY-3781: aerobic respiration I (cytochrome c)|g__Paracoccus.s__Paracoccus_sp._H4-D09__2812658	SRR8039470	0.0	PWY-3781	aerobic respiration I (cytochrome c)	g__Paracoccus.s__Paracoccus_sp._H4-D09__2812658
4831	PWY-5097: L-lysine biosynthesis VI|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	7.32314	PWY-5097	L-lysine biosynthesis VI	g__Synechococcus.s__Synechococcus_sp_BL107
4832	PWY-5097: L-lysine biosynthesis VI|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	4.97174	PWY-5097	L-lysine biosynthesis VI	g__Synechococcus.s__Synechococcus_sp_CC9902
4833	PWY-5103: L-isoleucine biosynthesis III|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	7.30176	PWY-5103	L-isoleucine biosynthesis III	g__Synechococcus.s__Synechococcus_sp_BL107
4834	PWY-5103: L-isoleucine biosynthesis III|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	10.4568	PWY-5103	L-isoleucine biosynthesis III	g__Synechococcus.s__Synechococcus_sp_CC9902
4835	PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Alexandrium.s__Alexandrium_andersonii__327968	SRR8039470	0.0	PWY-5136	fatty acid &beta;-oxidation II (plant peroxisome)	g__Alexandrium.s__Alexandrium_andersonii__327968
4836	PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Coremiostelium.s__Coremiostelium_polycephalum__142831	SRR8039470	0.0	PWY-5136	fatty acid &beta;-oxidation II (plant peroxisome)	g__Coremiostelium.s__Coremiostelium_polycephalum__142831
4837	PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Scrippsiella.s__Scrippsiella_trochoidea__71861	SRR8039470	0.0	PWY-5136	fatty acid &beta;-oxidation II (plant peroxisome)	g__Scrippsiella.s__Scrippsiella_trochoidea__71861
4838	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	10.2367	PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	g__Synechococcus.s__Synechococcus_sp_BL107
4839	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	14.8449	PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	g__Synechococcus.s__Synechococcus_sp_CC9902
4840	PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	0.0	PWY-5189	tetrapyrrole biosynthesis II (from glycine)	g__Synechococcus.s__Synechococcus_sp_BL107
4841	PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	0.0	PWY-5189	tetrapyrrole biosynthesis II (from glycine)	g__Synechococcus.s__Synechococcus_sp_CC9902
4842	PWY-5659: GDP-mannose biosynthesis|g__Durinskia.s__Durinskia_baltica__400756	SRR8039470	0.0	PWY-5659	GDP-mannose biosynthesis	g__Durinskia.s__Durinskia_baltica__400756
4843	PWY-5659: GDP-mannose biosynthesis|g__Heterocapsa.s__Heterocapsa_rotundata__89963	SRR8039470	0.0	PWY-5659	GDP-mannose biosynthesis	g__Heterocapsa.s__Heterocapsa_rotundata__89963
4844	PWY-5659: GDP-mannose biosynthesis|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	SRR8039470	0.0	PWY-5659	GDP-mannose biosynthesis	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
4845	PWY-5659: GDP-mannose biosynthesis|g__Ostreococcus.s__Ostreococcus_sp._'lucimarinus'__242159	SRR8039470	0.0	PWY-5659	GDP-mannose biosynthesis	g__Ostreococcus.s__Ostreococcus_sp._'lucimarinus'__242159
4846	PWY-5659: GDP-mannose biosynthesis|g__Stephanopyxis.s__Stephanopyxis_turris__515487	SRR8039470	0.0	PWY-5659	GDP-mannose biosynthesis	g__Stephanopyxis.s__Stephanopyxis_turris__515487
4847	PWY-5659: GDP-mannose biosynthesis|g__Thalassiosira.s__Thalassiosira_punctigera__265564	SRR8039470	0.0	PWY-5659	GDP-mannose biosynthesis	g__Thalassiosira.s__Thalassiosira_punctigera__265564
4848	PWY-5686: UMP biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	9.46961	PWY-5686	UMP biosynthesis I	g__Synechococcus.s__Synechococcus_sp_BL107
4849	PWY-5686: UMP biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	9.16923	PWY-5686	UMP biosynthesis I	g__Synechococcus.s__Synechococcus_sp_CC9902
4850	PWY-5723: Rubisco shunt|g__Odontella.s__Odontella_aurita__265563	SRR8039470	0.0	PWY-5723	Rubisco shunt	g__Odontella.s__Odontella_aurita__265563
4851	PWY-5723: Rubisco shunt|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	22.4875	PWY-5723	Rubisco shunt	g__Synechococcus.s__Synechococcus_sp_BL107
4852	PWY-5723: Rubisco shunt|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	19.9973	PWY-5723	Rubisco shunt	g__Synechococcus.s__Synechococcus_sp_CC9902
4853	PWY-5873: ubiquinol-7 biosynthesis (late decarboxylation)|g__Bathycoccus.s__Bathycoccus_prasinos__41875	SRR8039470	0.0	PWY-5873	ubiquinol-7 biosynthesis (late decarboxylation)	g__Bathycoccus.s__Bathycoccus_prasinos__41875
4854	PWY-5913: partial TCA cycle (obligate autotrophs)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	4.78366	PWY-5913	partial TCA cycle (obligate autotrophs)	g__Synechococcus.s__Synechococcus_sp_BL107
4855	PWY-5913: partial TCA cycle (obligate autotrophs)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	9.43347	PWY-5913	partial TCA cycle (obligate autotrophs)	g__Synechococcus.s__Synechococcus_sp_CC9902
4856	PWY-5918: superpathway of heme b biosynthesis from glutamate|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	0.0	PWY-5918	superpathway of heme b biosynthesis from glutamate	g__Synechococcus.s__Synechococcus_sp_BL107
4857	PWY-5918: superpathway of heme b biosynthesis from glutamate|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	0.0	PWY-5918	superpathway of heme b biosynthesis from glutamate	g__Synechococcus.s__Synechococcus_sp_CC9902
4858	PWY-5941: glycogen degradation II|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	0.0	PWY-5941	glycogen degradation II	g__Synechococcus.s__Synechococcus_sp_BL107
4859	PWY-5941: glycogen degradation II|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	8.50757	PWY-5941	glycogen degradation II	g__Synechococcus.s__Synechococcus_sp_CC9902
4860	PWY-5973: cis-vaccenate biosynthesis|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	SRR8039470	0.0	PWY-5973	cis-vaccenate biosynthesis	g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801
4861	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	SRR8039470	0.0	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772
4862	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	9.59216	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	g__Synechococcus.s__Synechococcus_sp_BL107
4863	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	1.37829	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	g__Synechococcus.s__Synechococcus_sp_CC9902
4864	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	SRR8039470	0.0	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772
4865	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	11.6249	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	g__Synechococcus.s__Synechococcus_sp_BL107
4866	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	18.4677	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	g__Synechococcus.s__Synechococcus_sp_CC9902
4867	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Formosa.s__Formosa_sp.__2018467	SRR8039470	9.89215	PWY-6123	inosine-5'-phosphate biosynthesis I	g__Formosa.s__Formosa_sp.__2018467
